"","tier","start","stop","duration","comment_clean","referent","relavence","classification","id","ant"
"1434","Caregiver linguistic",91.383,92.923,1.54,"platano","banana",0,"normal","192","label - object present"
"1435","Caregiver linguistic",115.189,116.209,1.02,"platano","banana",0,"normal","192","label - object present"
"1436","Caregiver linguistic",239.617,240.241,0.624,"platano","banana",0,"normal","411","label - object present"
"1437","Caregiver linguistic",245.408,246.2,0.792,"platano","banana",0,"normal","411","label - object present"
"1438","Caregiver linguistic",301.241,301.818,0.577,"platano","banana",0,"normal","411","label - object present"
"1439","Caregiver linguistic",68.038,69.376,1.338,"platano","banana",0,"normal","400","label - object present"
"1440","Caregiver linguistic",319.967,321.222,1.255,"platano","banana",0,"normal","400","label - object present"
"1441","Caregiver linguistic",181.657,182.807,1.15,"platano","banana",0,"normal","196","label - object present"
"1442","Caregiver linguistic",201.614,202.794,1.18,"platano","banana",0,"normal","196","label - object present"
"1443","Caregiver linguistic",204.279,205.612,1.333,"platano","banana",0,"normal","196","label - object present"
"1444","Caregiver linguistic",207.295,208.268,0.973,"platano","banana",0,"normal","196","label - object present"
"1445","Caregiver linguistic",334.58,335.547,0.967,"platano","banana",0,"normal","196","label - object present"
"1446","Caregiver linguistic",65.65,66.47,0.82,"platano","banana",0,"normal","084","label - object present"
"1447","Caregiver linguistic",75.56,76.3,0.74,"platano","banana",0,"normal","084","label - object present"
"1448","Caregiver linguistic",78.27,79.47,1.2,"platano","banana",0,"normal","084","label - object present"
"1449","Caregiver linguistic",325.05,325.825,0.775,"platano","banana",0,"normal","084","label - object present"
"1450","Caregiver linguistic",298.173,298.593,0.42,"platano","banana",0,"normal","355","label - object present"
"1451","Caregiver linguistic",300.066,300.659,0.593,"platano","banana",0,"normal","355","label - object present"
"1452","Caregiver linguistic",146.611,147.651,1.04,"platano","banana",1,"relevant","190","label - object present"
"1453","Caregiver linguistic",338.999,339.736,0.737,"platano","banana",1,"relevant","190","label - object present"
"1454","Caregiver linguistic",36.74,38.64,1.9,"platano","banana",1,"relevant","444","label - object present"
"1455","Caregiver linguistic",200.59,201.285,0.695,"platano","banana",1,"relevant","417","label - object present"
"1456","Caregiver linguistic",235.925,236.561,0.636,"platano","banana",1,"relevant","417","label - object present"
"1457","Caregiver linguistic",50.697,51.387,0.69,"platano","banana",1,"relevant","431","label - object present"
"1458","Caregiver linguistic",57.262,57.837,0.575,"platano","banana",1,"relevant","431","label - object present"
"1459","Caregiver linguistic",59.099,59.635,0.536,"platano","banana",1,"relevant","431","label - object present"
"1460","Caregiver linguistic",67.107,68.386,1.279,"platano","banana",1,"relevant","121","label - object present"
"1461","Caregiver linguistic",69.892,71.259,1.367,"platano","banana",1,"relevant","121","label - object present"
"1462","Caregiver linguistic",73.793,74.38,0.587,"platano","banana",1,"relevant","121","label - object present"
"1463","Caregiver linguistic",75.905,76.498,0.593,"platano","banana",1,"relevant","121","label - object present"
"1464","Caregiver linguistic",127.507,128.199,0.692,"platano","banana",1,"relevant","121","label - object present"
"1465","Caregiver linguistic",130.003,130.607,0.604,"platano","banana",1,"relevant","121","label - object present"
"1466","Caregiver linguistic",285.487,286.349,0.862,"platano","banana",1,"relevant","310","label - object present"
"1467","Caregiver linguistic",119.96,120.584,0.624,"platano","banana",1,"relevant","114","label - object present"
"1468","Caregiver linguistic",121.209,121.794,0.585,"platano","banana",1,"relevant","114","label - object present"
"1469","Caregiver linguistic",122.655,123.989,1.334,"platano","banana",1,"relevant","114","label - object present"
"1470","Caregiver linguistic",159.254,161.019,1.765,"platano","banana",1,"relevant","114","label - object present"
"1471","Caregiver linguistic",162.479,163.198,0.719,"platano","banana",1,"relevant","114","label - object present"
"1472","Caregiver linguistic",167.47,168.113,0.643,"platano","banana",1,"relevant","114","label - object present"
"1473","Caregiver linguistic",61.369,62.084,0.715,"platano","banana",1,"relevant","146","label - object present"
"1474","Caregiver linguistic",178.974,179.899,0.925,"platano","banana",1,"relevant","146","label - object present"
"1475","Caregiver linguistic",182.539,183.015,0.476,"platano","banana",1,"relevant","146","label - object present"
"1476","Caregiver linguistic",183.681,184.089,0.408,"platano","banana",1,"relevant","146","label - object present"
"1477","Caregiver linguistic",99.845,101.213,1.368,"platano","banana",1,"relevant","354","label - object present"
"1478","Caregiver linguistic",193.25,194.515,1.265,"platano","banana",1,"relevant","141","label - object present"
"1479","Caregiver linguistic",195.378,196.293,0.915,"platano","banana",1,"relevant","141","label - object present"
"1480","Caregiver linguistic",199.779,200.247,0.468,"platano","banana",1,"relevant","141","label - object present"
"1481","Caregiver linguistic",204.589,205.078,0.489,"platano","banana",1,"relevant","141","label - object present"
"1482","Caregiver linguistic",205.875,206.257,0.382,"platano","banana",1,"relevant","141","label - object present"
"1483","Caregiver linguistic",104.262,104.962,0.7,"platano","banana",1,"relevant","192","label - object present"
"1484","Caregiver linguistic",107.377,107.958,0.581,"platano","banana",1,"relevant","192","label - object present"
"1485","Caregiver linguistic",111.453,112.021,0.568,"platano","banana",1,"relevant","192","label - object present"
"1486","Caregiver linguistic",119.811,121.14,1.329,"platano","banana",1,"relevant","411","label - object present"
"1487","Caregiver linguistic",226.781,227.375,0.594,"platano","banana",1,"relevant","411","label - object present"
"1488","Caregiver linguistic",229.64,230.32,0.68,"platano","banana",1,"relevant","411","label - object present"
"1489","Caregiver linguistic",161.89,163.1,1.21,"platano","banana",1,"relevant","232","label - object present"
"1490","Caregiver linguistic",163.8,164.645,0.845,"platano","banana",1,"relevant","232","label - object present"
"1491","Caregiver linguistic",185.502,186.247,0.745,"platano","banana",1,"relevant","196","label - object present"
"1492","Caregiver linguistic",187.385,188.137,0.752,"platano","banana",1,"relevant","196","label - object present"
"1493","Caregiver linguistic",56.69,58.01,1.32,"platano","banana",1,"relevant","084","label - object present"
"1494","Caregiver linguistic",329.575,330.558,0.983,"platano","banana",1,"relevant","084","label - object present"
"1495","Caregiver linguistic",333.945,334.565,0.62,"platano","banana",1,"relevant","084","label - object present"
"1496","Caregiver linguistic",195.958,196.57,0.612,"platano","banana",1,"relevant","145","label - object present"
"1497","Caregiver linguistic",197.965,198.521,0.556,"platano","banana",1,"relevant","145","label - object present"
"1498","Caregiver linguistic",82.065,83.325,1.26,"platanos","banana",0,"normal","192","label - object present"
"1499","Caregiver linguistic",84.941,85.694,0.753,"platanos","banana",0,"normal","192","label - object present"
"1500","Caregiver linguistic",195.193,195.933,0.74,"platito","plato",0,"normal","157","label - object present"
"1501","Caregiver linguistic",235.928,236.494,0.566,"platito","plato",0,"normal","157","label - object present"
"1502","Caregiver linguistic",62.305,62.99,0.685,"platito","plato",0,"normal","431","label - object present"
"1503","Caregiver linguistic",104.837,105.418,0.581,"platito","plato",0,"normal","310","label - object present"
"1504","Caregiver linguistic",80.19,80.829,0.639,"platito","plato",1,"relevant","444","label - object present"
"1505","Caregiver linguistic",213.935,214.525,0.59,"platitos","plato",0,"normal","431","label - object present"
"1506","Caregiver linguistic",71.42,72.112,0.692,"platitos","plato",0,"normal","310","label - object present"
"1507","Caregiver linguistic",144.461,145.767,1.306,"platitos","plato",0,"normal","168","label - object present"
"1508","Caregiver linguistic",69.59,70.003,0.413,"plato","plato",0,"normal","433","label - object present"
"1509","Caregiver linguistic",71.263,71.669,0.406,"plato","plato",0,"normal","433","label - object present"
"1510","Caregiver linguistic",258.732,259.272,0.54,"plato","plato",0,"normal","433","label - object present"
"1511","Caregiver linguistic",202.533,203.133,0.6,"plato","plato",0,"normal","157","label - object present"
"1512","Caregiver linguistic",296.952,297.553,0.601,"plato","plato",0,"normal","157","label - object present"
"1513","Caregiver linguistic",210.443,211.302,0.859,"plato","plato",0,"normal","121","label - object present"
"1514","Caregiver linguistic",238.608,239.058,0.45,"plato","plato",0,"normal","121","label - object present"
"1515","Caregiver linguistic",218.732,219.198,0.466,"plato","plato",0,"normal","150","label - object present"
"1516","Caregiver linguistic",132.276,132.814,0.538,"plato","plato",0,"normal","141","label - object present"
"1517","Caregiver linguistic",263.093,263.625,0.532,"plato","plato",0,"normal","141","label - object present"
"1518","Caregiver linguistic",279.249,279.662,0.413,"plato","plato",0,"normal","141","label - object present"
"1519","Caregiver linguistic",48.252,48.565,0.313,"plato","plato",0,"normal","192","label - object present"
"1520","Caregiver linguistic",304.228,304.816,0.588,"plato","plato",0,"normal","192","label - object present"
"1521","Caregiver linguistic",169.218,169.844,0.626,"plato","plato",0,"normal","308","label - object present"
"1522","Caregiver linguistic",22.886,23.42,0.534,"plato","plato",0,"normal","182","label - object present"
"1523","Caregiver linguistic",58.192,58.559,0.367,"plato","plato",0,"normal","182","label - object present"
"1524","Caregiver linguistic",63.505,63.965,0.46,"plato","plato",0,"normal","182","label - object present"
"1525","Caregiver linguistic",203.435,203.898,0.463,"plato","plato",0,"normal","182","label - object present"
"1526","Caregiver linguistic",204.504,204.884,0.38,"plato","plato",0,"normal","182","label - object present"
"1527","Caregiver linguistic",207.677,208.097,0.42,"plato","plato",0,"normal","182","label - object present"
"1528","Caregiver linguistic",212.792,213.247,0.455,"plato","plato",0,"normal","182","label - object present"
"1529","Caregiver linguistic",214.612,215.022,0.41,"plato","plato",0,"normal","182","label - object present"
"1530","Caregiver linguistic",234.915,235.263,0.348,"plato","plato",0,"normal","182","label - object present"
"1531","Caregiver linguistic",197.46,197.794,0.334,"plato","plato",0,"normal","411","label - object present"
"1532","Caregiver linguistic",198.674,199.127,0.453,"plato","plato",0,"normal","411","label - object present"
"1533","Caregiver linguistic",283.963,284.353,0.39,"plato","plato",0,"normal","411","label - object present"
"1534","Caregiver linguistic",293.594,293.962,0.368,"plato","plato",0,"normal","411","label - object present"
"1535","Caregiver linguistic",311.888,312.203,0.315,"plato","plato",0,"normal","411","label - object present"
"1536","Caregiver linguistic",52.873,53.195,0.322,"plato","plato",0,"normal","401","label - object present"
"1537","Caregiver linguistic",53.972,54.339,0.367,"plato","plato",0,"normal","401","label - object present"
"1538","Caregiver linguistic",55.635,55.973,0.338,"plato","plato",0,"normal","401","label - object present"
"1539","Caregiver linguistic",40.353,41.038,0.685,"plato","plato",0,"normal","105","label - object present"
"1540","Caregiver linguistic",263.785,264.214,0.429,"plato","plato",0,"normal","105","label - object present"
"1541","Caregiver linguistic",49.379,50.27,0.891,"plato","plato",0,"normal","109","label - object present"
"1542","Caregiver linguistic",308.37,308.895,0.525,"plato","plato",0,"normal","109","label - object present"
"1543","Caregiver linguistic",112.962,113.602,0.64,"plato","plato",0,"normal","196","label - object present"
"1544","Caregiver linguistic",114.118,114.541,0.423,"plato","plato",0,"normal","196","label - object present"
"1545","Caregiver linguistic",114.991,115.446,0.455,"plato","plato",0,"normal","196","label - object present"
"1546","Caregiver linguistic",116.87,117.405,0.535,"plato","plato",0,"normal","196","label - object present"
"1547","Caregiver linguistic",119.512,120.2,0.688,"plato","plato",0,"normal","196","label - object present"
"1548","Caregiver linguistic",125.854,126.354,0.5,"plato","plato",0,"normal","196","label - object present"
"1549","Caregiver linguistic",320.083,320.82,0.737,"plato","plato",0,"normal","196","label - object present"
"1550","Caregiver linguistic",273.767,274.257,0.49,"plato","plato",0,"normal","369","label - object present"
"1551","Caregiver linguistic",109.628,110.092,0.464,"plato","plato",0,"normal","309","label - object present"
"1552","Caregiver linguistic",139.819,140.439,0.62,"plato","plato",1,"relevant","355","label - object present"
"1553","Caregiver linguistic",141.369,142.329,0.96,"plato","plato",1,"relevant","355","label - object present"
"1554","Caregiver linguistic",91.662,92.662,1,"plato","plato",1,"relevant","190","label - object present"
"1555","Caregiver linguistic",254.786,255.166,0.38,"plato","plato",1,"relevant","433","label - object present"
"1556","Caregiver linguistic",255.636,255.949,0.313,"plato","plato",1,"relevant","433","label - object present"
"1557","Caregiver linguistic",328.048,328.76,0.712,"plato","plato",1,"relevant","417","label - object present"
"1558","Caregiver linguistic",69.627,70.177,0.55,"plato","plato",1,"relevant","431","label - object present"
"1559","Caregiver linguistic",123.125,123.375,0.25,"plato","plato",1,"relevant","431","label - object present"
"1560","Caregiver linguistic",328.949,329.307,0.358,"plato","plato",1,"relevant","132","label - object present"
"1561","Caregiver linguistic",330.843,331.334,0.491,"plato","plato",1,"relevant","132","label - object present"
"1562","Caregiver linguistic",37.8,38.18,0.38,"plato","plato",1,"relevant","435","label - object present"
"1563","Caregiver linguistic",133.77,134.07,0.3,"plato","plato",1,"relevant","182","label - object present"
"1564","Caregiver linguistic",166.314,166.876,0.562,"plato","plato",1,"relevant","182","label - object present"
"1565","Caregiver linguistic",167.791,168.164,0.373,"plato","plato",1,"relevant","182","label - object present"
"1566","Caregiver linguistic",219.648,219.982,0.334,"plato","plato",1,"relevant","182","label - object present"
"1567","Caregiver linguistic",200.767,201.16,0.393,"plato","plato",1,"relevant","411","label - object present"
"1568","Caregiver linguistic",206.14,206.48,0.34,"plato","plato",1,"relevant","411","label - object present"
"1569","Caregiver linguistic",168.221,169.161,0.94,"plato","plato",1,"relevant","400","label - object present"
"1570","Caregiver linguistic",206.836,207.549,0.713,"plato","plato",1,"relevant","309","label - object present"
"1571","Caregiver linguistic",170.234,170.687,0.453,"plato","plato",1,"relevant","260","label - object present"
"1572","Caregiver linguistic",161.319,161.919,0.6,"plato","plato",1,"relevant","355","label - object present"
"1573","Caregiver linguistic",338.097,338.95,0.853,"platos","plato",0,"normal","433","label - object present"
"1574","Caregiver linguistic",269.472,270.147,0.675,"platos","plato",0,"normal","232","label - object present"
"1575","Caregiver linguistic",276.84,277.453,0.613,"platos","plato",0,"normal","232","label - object present"
"1576","Caregiver linguistic",373.08,373.852,0.772,"platos","plato",0,"normal","105","label - object present"
"1577","Caregiver linguistic",197.132,198.057,0.925,"platos","plato",1,"relevant","400","label - object present"
"1578","Caregiver linguistic",201.18,202.277,1.097,"platos","plato",1,"relevant","400","label - object present"
"1579","Caregiver linguistic",240.13,240.475,0.345,"platos","plato",1,"relevant","133","label - object present"
"1580","Caregiver linguistic",350.725,351.343,0.618,"postre","postre",0,"normal","411","label - object present"
"1581","Caregiver linguistic",301.904,302.362,0.458,"puerta","puerta",0,"normal","141","label - object present"
"1582","Caregiver linguistic",153.405,154.52,1.115,"pure de papas","papas",0,"normal","232","label - object imaginary"
"1583","Caregiver linguistic",7.739,8.38,0.641,"sandwhich","pan",0,"normal","157","label - object present"
"1584","Caregiver linguistic",42.106,43.006,0.9,"sandwhich","pan",0,"normal","168","label - object present"
"1585","Caregiver linguistic",125.865,126.738,0.873,"sandwhich","pan",0,"normal","141","label - object present"
"1586","Caregiver linguistic",336.986,338.126,1.14,"sandwhich","pan",0,"normal","140","label - object present"
"1587","Caregiver linguistic",339.935,341.055,1.12,"sandwhich","pan",0,"normal","140","label - object present"
"1588","Caregiver linguistic",272.875,273.635,0.76,"sandwhich","pan",0,"normal","109","label - object present"
"1589","Caregiver linguistic",274.141,274.702,0.561,"sandwhich","pan",0,"normal","109","label - object present"
"1590","Caregiver linguistic",277.251,277.872,0.621,"sandwhich","pan",0,"normal","109","label - object present"
"1591","Caregiver linguistic",112.324,113.179,0.855,"sandwhich","pan",1,"relevant","431","label - object present"
"1592","Caregiver linguistic",44.332,45.165,0.833,"sandwhich","pan",1,"relevant","121","label - object present"
"1593","Caregiver linguistic",46.38,47,0.62,"sandwhich","pan",1,"relevant","121","label - object present"
"1594","Caregiver linguistic",47.416,47.909,0.493,"sandwhich","pan",1,"relevant","121","label - object present"
"1595","Caregiver linguistic",56.739,57.378,0.639,"sandwhich","pan",1,"relevant","121","label - object present"
"1596","Caregiver linguistic",102.395,103.165,0.77,"sandwhich","pan",1,"relevant","400","label - object present"
"1597","Caregiver linguistic",339.277,340.231,0.954,"sandwhich de jamon","pan",1,"relevant","157","label - object present"
"1598","Caregiver linguistic",315.626,316.649,1.023,"sandwhich de lechuga","pan",1,"relevant","260","label - object present"
"1599","Caregiver linguistic",105.092,106.401,1.309,"sandwhich de pan","pan",1,"relevant","400","label - object present"
"1600","Caregiver linguistic",18.1,18.81,0.71,"sandwich","sandwich",0,"normal","414","label - object present"
"1601","Caregiver linguistic",19.755,20.508,0.753,"sandwich","sandwich",0,"normal","414","label - object present"
"1602","Caregiver linguistic",250.8,251.84,1.04,"sandwich","sandwich",0,"normal","372","label - object present"
"1603","Caregiver linguistic",19.14,19.946,0.806,"sandwich","sandwich",0,"normal","140","label - object present"
"1604","Caregiver linguistic",20.22,21.1,0.88,"sandwich","sandwich",0,"normal","140","label - object present"
"1605","Caregiver linguistic",22.88,23.68,0.8,"sandwich","sandwich",0,"normal","140","label - object present"
"1606","Caregiver linguistic",25.4,26.62,1.22,"sandwich","sandwich",0,"normal","140","label - object present"
"1607","Caregiver linguistic",208.46,209.32,0.86,"sandwich","sandwich",0,"normal","140","label - object present"
"1608","Caregiver linguistic",209.73,210.39,0.66,"sandwich","sandwich",0,"normal","140","label - object present"
"1609","Caregiver linguistic",212.22,212.92,0.7,"sandwich","sandwich",0,"normal","140","label - object present"
"1610","Caregiver linguistic",89.435,90.293,0.858,"sandwich","sandwich",0,"normal","133","label - object present"
"1611","Caregiver linguistic",154.313,155.552,1.239,"sandwich","sandwich",0,"normal","351","label - object present"
"1612","Caregiver linguistic",288.565,289.195,0.63,"sandwich","sandwich",0,"normal","260","label - object present"
"1613","Caregiver linguistic",323.03,323.613,0.583,"sandwich","sandwich",0,"normal","260","label - object present"
"1614","Caregiver linguistic",338.513,338.963,0.45,"sandwich","sandwich",1,"relevant","157","label - object present"
"1615","Caregiver linguistic",353.35,353.764,0.414,"sandwich","sandwich",1,"relevant","157","label - object present"
"1616","Caregiver linguistic",277.988,278.583,0.595,"sandwich","sandwich",1,"relevant","260","label - object present"
"1617","Caregiver linguistic",282.724,283.394,0.67,"sandwich","sandwich",1,"relevant","260","label - object present"
"1618","Caregiver linguistic",120.203,120.963,0.76,"sarten","sarten",0,"normal","168","label - object present"
"1619","Caregiver linguistic",322.113,322.813,0.7,"sarten","sarten",0,"normal","109","label - object present"
"1620","Caregiver linguistic",177.59,178.315,0.725,"sarten","sarten",0,"normal","400","label - object present"
"1621","Caregiver linguistic",185.3,186.2,0.9,"sarten","sarten",0,"normal","400","label - object present"
"1622","Caregiver linguistic",189.355,190.52,1.165,"sarten","sarten",0,"normal","400","label - object present"
"1623","Caregiver linguistic",249.372,249.783,0.411,"sarten","sarten",0,"normal","196","label - object present"
"1624","Caregiver linguistic",196.242,196.94,0.698,"sarten","sarten",1,"relevant","132","label - object present"
"1625","Caregiver linguistic",171.883,172.683,0.8,"sarten","sarten",1,"relevant","400","label - object present"
"1626","Caregiver linguistic",291.852,292.432,0.58,"sartenes","sarten",0,"normal","168","label - object present"
"1627","Caregiver linguistic",188.533,189.62,1.087,"seis","seis",0,"normal","168","label - object present"
"1628","Caregiver linguistic",203.82,205.4,1.58,"seis","seis",0,"normal","351","label - object present"
"1629","Caregiver linguistic",229.197,229.552,0.355,"sopa","sopa",0,"normal","431","label - object present"
"1630","Caregiver linguistic",231.024,231.374,0.35,"sopa","sopa",0,"normal","431","label - object present"
"1631","Caregiver linguistic",241.532,241.967,0.435,"sopa","sopa",0,"normal","182","label - object imaginary"
"1632","Caregiver linguistic",244.469,244.897,0.428,"sopa","sopa",0,"normal","182","label - object imaginary"
"1633","Caregiver linguistic",318.599,319.173,0.574,"sopa","sopa",0,"normal","145","label - object imaginary"
"1634","Caregiver linguistic",337.657,338.069,0.412,"sopa","sopa",0,"normal","145","label - object imaginary"
"1635","Caregiver linguistic",343.322,343.706,0.384,"sopa","sopa",0,"normal","145","label - object imaginary"
"1636","Caregiver linguistic",352.935,353.319,0.384,"sopa","sopa",0,"normal","145","label - object imaginary"
"1637","Caregiver linguistic",288.646,288.896,0.25,"sopa","sopa",1,"relevant","435","label - object imaginary"
"1638","Caregiver linguistic",174.38,174.84,0.46,"sopa","sopa",0,"normal","140","label - object imaginary"
"1639","Caregiver linguistic",175.07,175.51,0.44,"sopa","sopa",0,"normal","140","label - object imaginary"
"1640","Caregiver linguistic",176.49,177.07,0.58,"sopa","sopa",0,"normal","140","label - object imaginary"
"1641","Caregiver linguistic",178.12,179.66,1.54,"sopa","sopa",0,"normal","140","label - object imaginary"
"1642","Caregiver linguistic",370.832,371.33,0.498,"sopa","sopa",0,"normal","182","label - object imaginary"
"1643","Caregiver linguistic",372.087,372.506,0.419,"sopa","sopa",0,"normal","182","label - object imaginary"
"1644","Caregiver linguistic",376.079,376.524,0.445,"sopa","sopa",0,"normal","182","label - object imaginary"
"1645","Caregiver linguistic",377.864,379.023,1.159,"sopa de cebolla","sopa",0,"normal","105","label - object imaginary"
"1646","Caregiver linguistic",293.45,294.393,0.943,"sopa de cebolla","sopa",0,"normal","109","label - object imaginary"
"1647","Caregiver linguistic",73.692,74.227,0.535,"sopita","sopa",0,"normal","431","label - object imaginary"
"1648","Caregiver linguistic",313.86,314.61,0.75,"sopita","sopa",0,"normal","372","label - object imaginary"
"1649","Caregiver linguistic",71.847,72.417,0.57,"sopita","sopa",0,"normal","431","label - object imaginary"
"1650","Caregiver linguistic",245.371,245.881,0.51,"sopita","sopa",0,"normal","133","label - object imaginary"
"1651","Caregiver linguistic",293.483,293.782,0.299,"suelo","suelo",0,"normal","145","label - object present"
"1652","Caregiver linguistic",291.058,291.43,0.372,"suelo","suelo",1,"relevant","145","label - object present"
"1653","Caregiver linguistic",48.725,49.138,0.413,"tabla","tabla",0,"normal","433","label - object present"
"1654","Caregiver linguistic",80.315,80.82,0.505,"tablita","tabla",0,"normal","431","label - object present"
"1655","Caregiver linguistic",336.371,336.901,0.53,"tablita","tabla",0,"normal","260","label - object present"
"1656","Caregiver linguistic",337.76,338.11,0.35,"tablita","tabla",0,"normal","260","label - object present"
"1657","Caregiver linguistic",201.47,201.73,0.26,"tacita","taza",1,"relevant","435","label - object present"
"1658","Caregiver linguistic",200.691,201.417,0.726,"tacita","taza",0,"normal","401","label - object present"
"1659","Caregiver linguistic",201.877,202.79,0.913,"tacita","taza",0,"normal","401","label - object present"
"1660","Caregiver linguistic",90.96,91.611,0.651,"tacita","taza",0,"normal","351","label - object present"
"1661","Caregiver linguistic",135.897,136.834,0.937,"tacita","taza",1,"relevant","109","label - object present"
"1662","Caregiver linguistic",280.543,281.207,0.664,"tacita","taza",1,"relevant","431","label - object present"
"1663","Caregiver linguistic",78.109,78.529,0.42,"tacita","taza",1,"relevant","310","label - object present"
"1664","Caregiver linguistic",110.15,110.909,0.759,"tacita","taza",1,"relevant","168","label - object present"
"1665","Caregiver linguistic",134.914,135.807,0.893,"tacita","taza",1,"relevant","411","label - object present"
"1666","Caregiver linguistic",195.912,196.621,0.709,"tacita de cafe","taza",0,"normal","105","label - object present"
"1667","Caregiver linguistic",337.046,337.953,0.907,"tacita de leche","taza",1,"relevant","168","label - object present"
"1668","Caregiver linguistic",14.345,15.82,1.475,"tacitas","taza",0,"normal","431","label - object present"
"1669","Caregiver linguistic",133.635,134.535,0.9,"tacitas","taza",1,"relevant","444","label - object present"
"1670","Caregiver linguistic",257.962,258.354,0.392,"tapa","tapa",1,"relevant","260","label - object present"
"1671","Caregiver linguistic",164.449,165.225,0.776,"tapadera","tapa",0,"normal","109","label - object present"
"1672","Caregiver linguistic",180.291,181.251,0.96,"tapadera","tapa",0,"normal","400","label - object present"
"1673","Caregiver linguistic",184.23,184.945,0.715,"tapadera","tapa",0,"normal","400","label - object present"
"1674","Caregiver linguistic",187.959,188.544,0.585,"tapadera","tapa",0,"normal","400","label - object present"
"1675","Caregiver linguistic",101.065,101.568,0.503,"tapadera","tapa",1,"relevant","431","label - object present"
"1676","Caregiver linguistic",53.241,53.646,0.405,"taza","taza",0,"normal","190","label - object present"
"1677","Caregiver linguistic",77.609,78.079,0.47,"taza","taza",0,"normal","417","label - object present"
"1678","Caregiver linguistic",118.304,118.724,0.42,"taza","taza",0,"normal","417","label - object present"
"1679","Caregiver linguistic",126.532,126.853,0.321,"taza","taza",0,"normal","417","label - object present"
"1680","Caregiver linguistic",109.182,109.655,0.473,"taza","taza",0,"normal","157","label - object present"
"1681","Caregiver linguistic",110.678,111.524,0.846,"taza","taza",0,"normal","157","label - object present"
"1682","Caregiver linguistic",49.429,49.989,0.56,"taza","taza",0,"normal","150","label - object present"
"1683","Caregiver linguistic",154.505,154.962,0.457,"taza","taza",0,"normal","105","label - object present"
"1684","Caregiver linguistic",52.924,53.877,0.953,"taza","taza",0,"normal","109","label - object present"
"1685","Caregiver linguistic",138.385,139.095,0.71,"taza","taza",1,"relevant","414","label - object present"
"1686","Caregiver linguistic",20.213,20.56,0.347,"taza","taza",1,"relevant","157","label - object present"
"1687","Caregiver linguistic",213.498,213.974,0.476,"taza","taza",1,"relevant","150","label - object present"
"1688","Caregiver linguistic",150.532,151.121,0.589,"taza","taza",1,"relevant","141","label - object present"
"1689","Caregiver linguistic",155.154,155.517,0.363,"taza","taza",1,"relevant","141","label - object present"
"1690","Caregiver linguistic",158.009,158.464,0.455,"taza","taza",1,"relevant","141","label - object present"
"1691","Caregiver linguistic",142.691,143.247,0.556,"taza","taza",1,"relevant","400","label - object present"
"1692","Caregiver linguistic",145.56,146.248,0.688,"taza","taza",1,"relevant","400","label - object present"
"1693","Caregiver linguistic",100.773,101.161,0.388,"taza","taza",1,"relevant","355","label - object present"
"1694","Caregiver linguistic",160.382,161.046,0.664,"taza de cafe","taza",0,"normal","105","label - object imaginary"
"1695","Caregiver linguistic",162.265,163.083,0.818,"taza de cafe","taza",0,"normal","105","label - object imaginary"
"1696","Caregiver linguistic",194.839,195.49,0.651,"taza de cafe","taza",0,"normal","105","label - object present"
"1697","Caregiver linguistic",53.947,54.521,0.574,"te","taza",0,"normal","190","label - object imaginary"
"1698","Caregiver linguistic",55.994,56.454,0.46,"te","taza",0,"normal","190","label - object imaginary"
"1699","Caregiver linguistic",57.453,58.313,0.86,"te","taza",0,"normal","190","label - object imaginary"
"1700","Caregiver linguistic",303.324,304.144,0.82,"te","taza",0,"normal","190","label - object imaginary"
"1701","Caregiver linguistic",306.274,307.094,0.82,"te","taza",0,"normal","190","label - object imaginary"
"1702","Caregiver linguistic",310.037,310.664,0.627,"te","taza",0,"normal","190","label - object imaginary"
"1703","Caregiver linguistic",317.924,318.724,0.8,"te","taza",0,"normal","190","label - object imaginary"
"1704","Caregiver linguistic",320.144,320.55,0.406,"te","taza",0,"normal","190","label - object imaginary"
"1705","Caregiver linguistic",143.345,144.425,1.08,"te","taza",0,"normal","444","label - object imaginary"
"1706","Caregiver linguistic",163.025,163.645,0.62,"te","taza",0,"normal","444","label - object imaginary"
"1707","Caregiver linguistic",229.225,229.673,0.448,"te","taza",0,"normal","192","label - object imaginary"
"1708","Caregiver linguistic",231.192,231.465,0.273,"te","taza",0,"normal","192","label - object imaginary"
"1709","Caregiver linguistic",145.377,146.067,0.69,"te","taza",0,"normal","109","label - object imaginary"
"1710","Caregiver linguistic",147.181,147.739,0.558,"te","taza",0,"normal","109","label - object imaginary"
"1711","Caregiver linguistic",136.705,136.94,0.235,"te","taza",0,"normal","400","label - object imaginary"
"1712","Caregiver linguistic",138.439,138.639,0.2,"te","taza",0,"normal","400","label - object imaginary"
"1713","Caregiver linguistic",147.26,147.495,0.235,"te","taza",0,"normal","400","label - object imaginary"
"1714","Caregiver linguistic",149.049,149.274,0.225,"te","taza",0,"normal","400","label - object imaginary"
"1715","Caregiver linguistic",49.571,50.198,0.627,"te","taza",0,"normal","190","label - object imaginary"
"1716","Caregiver linguistic",51.659,52.359,0.7,"te","taza",0,"normal","190","label - object imaginary"
"1717","Caregiver linguistic",156.465,156.745,0.28,"te","taza",0,"normal","444","label - object imaginary"
"1718","Caregiver linguistic",79.709,80.143,0.434,"te","taza",0,"normal","310","label - object imaginary"
"1719","Caregiver linguistic",139.376,139.776,0.4,"te","taza",0,"normal","109","label - object imaginary"
